C”DIGO;GRUPO/FAMILIA (Abrev.);Nome do produto;Bitola;Unidade;PreÁo UnitŠrio;Cobre_kg;Aluminio_kg;PVC_kg;Skin_kg;Embalagem_kg;Peso_Total_kg;ObservaÁ„o;PVC_HEPR;Capa_PP_kg;PVC_Atox_kg;PVC_Emb_kg;Etiqueta_un
K125;CABO HEPR 1KV 90¬ļ - MAXFIO;CABO ELETRICO FLEX HEPR 16,0MM MARROM 1KV 90ļ;16;M;13,38269231;11,9;0.0;3,1;0.0;0,0133;16,52;;0.0;0.0;0.0;0.0;0.0
K028;CABO HEPR 1KV 90¬ļ - MAXFIO;CABO ELETRICO FLEX HEPR 16,0MM VERDE 1KV 90ļ;16;M;13,38269231;11,9;0.0;3,1;0.0;0,0133;16,52;;0.0;0.0;0.0;0.0;0.0
K027;CABO HEPR 1KV 90¬ļ - MAXFIO;CABO ELETRICO FLEX HEPR 25,0MM BRANCO 1KV 90ļ;25;M;20,01096154;17,7;0.0;5,54;0.0;0,0133;25,47;;0.0;0.0;0.0;0.0;0.0
K029;CABO HEPR 1KV 90¬ļ - MAXFIO;CABO ELETRICO FLEX HEPR 10,0MM BRANCO 1KV 90ļ;10;M;8,806602564;7,8;0.0;2,27;0.0;0,0133;11,09;;0.0;0.0;0.0;0.0;0.0
K073;CABO HEPR 1KV 90¬ļ - MAXFIO;CABO ELETRICO FLEX HEPR 70,0MM AMARELO 1KV 90ļ;70;M;53,14487179;47,4;0.0;13;0.0;0,0133;65,4;;0.0;0.0;0.0;0.0;0.0
K074;CABO HEPR 1KV 90¬ļ - MAXFIO;CABO ELETRICO FLEX HEPR 50,0MM AMARELO 1KV 90ļ;50;M;37,31858974;33,5;0.0;8;0.0;0,0133;44,6;;0.0;0.0;0.0;0.0;0.0
K075;CABO HEPR 1KV 90¬ļ - MAXFIO;CABO ELETRICO FLEX HEPR 120,0MM AMARELO 1KV 90ļ;120;M;94,13910256;86;0.0;10,5;0.0;0,0133;102,5;;0.0;0.0;0.0;0.0;0.0
K076;CABO HEPR 1KV 90¬ļ - MAXFIO;CABO ELETRICO FLEX HEPR 120,0MM BRANCO 1KV 90ļ;120;M;94,13910256;86;0.0;10,5;0.0;0,0133;102,5;;0.0;0.0;0.0;0.0;0.0
K080;CABO HEPR 1KV 90¬ļ - MAXFIO;CABO ELETRICO FLEX HEPR 35,0MM AMARELO 1KV 90ļ;35;M;26,99660256;24,22;0.0;5,6;0.0;0,0133;32,23;;0.0;0.0;0.0;0.0;0.0
K082;CABO HEPR 1KV 90¬ļ - MAXFIO;CABO ELETRICO FLEX HEPR 35,0MM CINZA 1KV 90ļ;35;M;26,99660256;24,22;0.0;5,6;0.0;0,0133;32,23;;0.0;0.0;0.0;0.0;0.0
K021N;CABO HEPR 1KV 90¬ļ - MAXFIO;CABO ELETRICO FLEX HEPR 95,0MM VERMELHO 1KV 90ļ;95;M;74,31025641;66,2;0.0;17;0.0;0,0133;91,2;;0.0;0.0;0.0;0.0;0.0
F170B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 0,50MM VERMELHO MAXFIO METRO (BOBINA);0,5;M;0,54198325;0,39;0.0;1;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F169B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 0,50MM BRANCO MAXFIO METRO (BOBINA);0,5;M;0,54198325;0,39;0.0;1;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F181B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 0,50MM VERDE MAXFIO METRO (BOBINA);0,5;M;0,54198325;0,39;0.0;1;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F193B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 0,50MM MARROM MAXFIO METRO (BOBINA);0,5;M;0,54198325;0,39;0.0;1;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F194B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 0,50MM AMARELO MAXFIO METRO BOBINA;0,5;M;0,54198325;0,39;0.0;1;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F171B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 0,75MM PRETO MAXFIO METRO (BOBINA);0,75;M;0,77438325;0,614;0.0;1;0.0;0.0;162.73;;0.0;0.0;0.0;0.0;0.0
F185B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 0,75MM MARROM MAXFIO METRO (BOBINA);0,75;M;0,77438325;0,614;0.0;1;0.0;0.0;162.73;;0.0;0.0;0.0;0.0;0.0
F188B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 0,75MM VERMELHO MAXFIO METRO (BOBINA);0,75;M;0,77438325;0,614;0.0;1;0.0;0.0;162.73;;0.0;0.0;0.0;0.0;0.0
F189B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 0,75MM AMARELO MAXFIO 100M (BOBINA);0,75;M;0,77438325;0,614;0.0;1;0.0;0.0;162.73;;0.0;0.0;0.0;0.0;0.0
F259B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 0,75MM AZUL MAXFIO METRO (BOBINA);0,75;M;0,77438325;0,614;0.0;1;0.0;0.0;162.73;;0.0;0.0;0.0;0.0;0.0
F191B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 0,75MM CINZA MAXFIO METRO (BOBINA);0,75;M;0,77438325;0,614;0.0;1;0.0;0.0;162.73;;0.0;0.0;0.0;0.0;0.0
F031B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,0MM PRETO MAXFIO 450/750V NBR247 METRO (BOBINA);1;M;0,94764575;0,781;0.0;1;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F182B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 0,75MM AZUL BIC MAXFIO METRO (BOBINA);0,75;M;0,77438325;0,614;0.0;1;0.0;0.0;162.73;;0.0;0.0;0.0;0.0;0.0
F183B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 0,75MM BRANCO MAXFIO METRO (BOBINA);0,75;M;0,77438325;0,614;0.0;1;0.0;0.0;162.73;;0.0;0.0;0.0;0.0;0.0
F190B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 0,75MM VERDE MAXFIO METRO BOBINA;0,75;M;0,77438325;0,614;0.0;1;0.0;0.0;162.73;;0.0;0.0;0.0;0.0;0.0
F032B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,0MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);1;M;0,94764575;0,781;0.0;1;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F033B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,0MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);1;M;0,94764575;0,781;0.0;1;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F198B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,0MM LARANJA MAXFIO 450/750V NBR247 METRO (BOBINA);1;M;0,94764575;0,781;0.0;1;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F195B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,0MM CINZA MAXFIO 450/750V  NBR427 METRO(BOBINA);1;M;0,94764575;0,781;0.0;1;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F003B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);1,5;M;1,33150006;1,228;0.0;0,9;0.0;0.0;18.83;;0.0;0.0;0.0;0.0;0.0
F001B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM PRETO MAXFIO 450/750V NBR247 METRO (BOBINA);1,5;M;1,33150006;1,228;0.0;0,9;0.0;0.0;18.83;;0.0;0.0;0.0;0.0;0.0
F002B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);1,5;M;1,33150006;1,228;0.0;0,9;0.0;0.0;18.83;;0.0;0.0;0.0;0.0;0.0
F004B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM VERDE MAXFIO 450/750V NBR247 METRO (BOBINA);1,5;M;1,33150006;1,228;0.0;0,9;0.0;0.0;18.83;;0.0;0.0;0.0;0.0;0.0
F005B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM AZUL MAXFIO 450/750V NBR247 METRO (BOBINA);1,5;M;1,33150006;1,228;0.0;0,9;0.0;0.0;18.83;;0.0;0.0;0.0;0.0;0.0
F030B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM BRANCO MAXFIO 450/750V NBR247 METRO (BOBINA);10;M;8,797046414;8,038;0.0;3,402;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F276B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 10,0MM VERMELHO 450/750V MAXFIO METRO (BOBINA);10;M;8,797046414;8,038;0.0;3,402;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F277B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 10,0MM PRETO 450/750V MAXFIO METRO (BOBINA);10;M;8,797046414;8,038;0.0;3,402;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F278B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 10,0MM VERDE 450/750V MAXFIO METRO (BOBINA);10;M;8,797046414;8,038;0.0;3,402;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F159B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 16,0MM AZUL MAXFIO 450/750 NBR427 METRO (BOBINA);16;M;13,21458869;12,1;0.0;4,9;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F161B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 16,0MM VERMELHO MAXFIO 450/750 NBR427 METRO (BOBINA);16;M;13,21458869;12,1;0.0;4,9;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F044B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 16,0MM VERDE MAXFIO# METRO (BOBINA);16;M;13,21458869;12,1;0.0;4,9;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F007B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM PRETO MAXFIO 450/750V NBR247 METRO (BOBINA);2,5;M;2,107007857;2;0.0;1;0.0;0.0;283600000000000.06;;0.0;0.0;0.0;0.0;0.0
F166B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM CINZA MAXFIO 450/750V NBR247 METRO (BOBINA);2,5;M;2,107007857;2;0.0;1;0.0;0.0;283600000000000.06;;0.0;0.0;0.0;0.0;0.0
F197B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM MARROM MAXFIO 450/750V NBR247 METRO (BOBINA);2,5;M;2,107007857;2;0.0;1;0.0;0.0;283600000000000.06;;0.0;0.0;0.0;0.0;0.0
F261B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 2,5MM PRETO 450/750V MAXFIO METRO (BOBINA);2,5;M;2,107007857;2;0.0;1;0.0;0.0;283600000000000.06;;0.0;0.0;0.0;0.0;0.0
F016B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM VERDE MAXFIO 450/750V NBR247 METRO (BOBINA);4;M;3,475115549;3,126;0.0;1,709;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F017B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM AZUL MAXFIO 450/750V NBR247 METRO (BOBINA);4;M;3,475115549;3,126;0.0;1,709;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F018B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM BRANCO MAXFIO 450/750V NBR247 METRO (BOBINA);4;M;3,475115549;3,126;0.0;1,709;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F270B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 4,0MM VERMELHO 450/750V MAXFIO METRO (BOBINA);4;M;3,475115549;3,126;0.0;1,709;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F269B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 4,0MM PRETO 450/750V MAXFIO METRO (BOBINA);4;M;3,475115549;3,126;0.0;1,709;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F271B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 4,0MM VERDE 450/750V MAXFIO METRO (BOBINA);4;M;3,475115549;3,126;0.0;1,709;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F019B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM PRETO MAXFIO 450/750V NBR247 METRO (BOBINA);6;M;5,282156448;4,8;0.0;2,236;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F034B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,0MM VERDE MAXFIO 450/750V NBR247 METRO (BOBINA);1;M;0,94764575;0,781;0.0;1;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F035B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,0MM AZUL BIC MAXFIO 450/750V NBR247 METRO (BOBINA);1;M;0,94764575;0,781;0.0;1;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F036B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,0MM BRANCO MAXFIO 450/750V NBR247 METRO (BOBINA);1;M;0,94764575;0,781;0.0;1;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F006B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM BRANCO MAXFIO 450/750V NBR247 METRO (BOBINA);1,5;M;1,33150006;1,228;0.0;0,9;0.0;0.0;18.83;;0.0;0.0;0.0;0.0;0.0
F150B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 1,5MM CINZA MAXFIO# METRO (BOBINA);1,5;M;1,33150006;1,228;0.0;0,9;0.0;0.0;18.83;;0.0;0.0;0.0;0.0;0.0
F265B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 1,5MM AZUL 450/750V MAXFIO METRO (BOBINA);1,5;M;1,33150006;1,228;0.0;0,9;0.0;0.0;18.83;;0.0;0.0;0.0;0.0;0.0
F266B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 1,5MM VERDE 450/750V MAXFIO METRO (BOBINA);1,5;M;1,33150006;1,228;0.0;0,9;0.0;0.0;18.83;;0.0;0.0;0.0;0.0;0.0
F268B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 1,5MM VERMELHO 450/750V MAXFIO METRO (BOBINA);1,5;M;1,33150006;1,228;0.0;0,9;0.0;0.0;18.83;;0.0;0.0;0.0;0.0;0.0
F267B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 1,5MM AMARELO 450/750V MAXFIO METRO (BOBINA);1,5;M;1,33150006;1,228;0.0;0,9;0.0;0.0;18.83;;0.0;0.0;0.0;0.0;0.0
F027B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);10;M;8,797046414;8,038;0.0;3,402;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F025B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM PRETO MAXFIO 450/750V NBR247 METRO (BOBINA);10;M;8,797046414;8,038;0.0;3,402;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F026B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);10;M;8,797046414;8,038;0.0;3,402;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F028B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM VERDE MAXFIO 450/750V NBR247 METRO (BOBINA);10;M;8,797046414;8,038;0.0;3,402;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F029B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM AZUL MAXFIO 450/750V NBR247 METRO (BOBINA);10;M;8,797046414;8,038;0.0;3,402;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F041B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 16,0MM PRETO MAXFIO# METRO (BOBINA);16;M;13,21458869;12,1;0.0;4,9;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F167B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 16,0MM PRETO MAXFIO 450/750 NBR427 METRO (BOBINA);16;M;13,21458869;12,1;0.0;4,9;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F184B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 16,0MM BRANCO MAXFIO 450/750 NBR427 METRO (BOBINA);16;M;13,21458869;12,1;0.0;4,9;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F008B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);2,5;M;2,107007857;2;0.0;1;0.0;0.0;283600000000000.06;;0.0;0.0;0.0;0.0;0.0
F009B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);2,5;M;2,107007857;2;0.0;1;0.0;0.0;283600000000000.06;;0.0;0.0;0.0;0.0;0.0
F010B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM VERDE MAXFIO 450/750V NBR247 METRO (BOBINA);2,5;M;2,107007857;2;0.0;1;0.0;0.0;283600000000000.06;;0.0;0.0;0.0;0.0;0.0
F011B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM AZUL MAXFIO 450/750V NBR247 METRO (BOBINA);2,5;M;2,107007857;2;0.0;1;0.0;0.0;283600000000000.06;;0.0;0.0;0.0;0.0;0.0
F012B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM BRANCO MAXFIO 450/750V NBR247 METRO (BOBINA);2,5;M;2,107007857;2;0.0;1;0.0;0.0;283600000000000.06;;0.0;0.0;0.0;0.0;0.0
F262B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 2,5MM VERMELHO 450/750V MAXFIO METRO (BOBINA);2,5;M;2,107007857;2;0.0;1;0.0;0.0;283600000000000.06;;0.0;0.0;0.0;0.0;0.0
F263B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 2,5MM VERDE 450/750V MAXFIO METRO (BOBINA);2,5;M;2,107007857;2;0.0;1;0.0;0.0;283600000000000.06;;0.0;0.0;0.0;0.0;0.0
F264B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 2,5MM AZUL 450/750V MAXFIO METRO (BOBINA);2,5;M;2,107007857;2;0.0;1;0.0;0.0;3013;;0.0;0.0;0.0;0.0;0.0
F014B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);4;M;3,475115549;3,126;0.0;1,709;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F013B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM PRETO MAXFIO 450/750V NBR247 METRO (BOBINA);4;M;3,475115549;3,126;0.0;1,709;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F015B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);4;M;3,475115549;3,126;0.0;1,709;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F247B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,00MM AZUL MAXFIO 450/750V NBR247 (BOBINA);4;M;3,475115549;3,126;0.0;1,709;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F272B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 4,0MM AZUL 450/750V MAXFIO METRO (BOBINA);4;M;3,475115549;3,126;0.0;1,709;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F022B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM VERDE MAXFIO 450/750V NBR247 METRO (BOBINA);6;M;5,282156448;4,8;0.0;2,236;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F023B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM AZUL  MAXFIO 450/750V NBR247 METRO (BOBINA);6;M;5,282156448;4,8;0.0;2,236;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F024B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM BRANCO MAXFIO 40/750V NBR247 METRO (BOBINA);6;M;5,282156448;4,8;0.0;2,236;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F021B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);6;M;5,282156448;4,8;0.0;2,236;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F020B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);6;M;5,282156448;4,8;0.0;2,236;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F273B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 6,0MM VERMELHO 450/750V MAXFIO METRO (BOBINA);6;M;5,282156448;4,8;0.0;2,236;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F274B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 6,0MM PRETO 450/750V MAXFIO METRO (BOBINA);6;M;5,282156448;4,8;0.0;2,236;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F275B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 6,0MM VERDE 450/750V MAXFIO METRO (BOBINA);6;M;5,282156448;4,8;0.0;2,236;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
F168;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 0,50MM AZUL BIC MAXFIO 100M;0,5;RL;54,198325;0,39;0.0;1;0.0;0,0133;1,4033;;0.0;0.0;0.0;0.0;0.0
F169;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 0,50MM BRANCO MAXFIO 100M;0,5;RL;54,198325;0,39;0.0;1;0.0;0,0133;1,4033;;0.0;0.0;0.0;0.0;0.0
F170;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 0,50MM VERMELHO MAXFIO 100M;0,5;RL;54,198325;0,39;0.0;1;0.0;0,0133;1,4033;;0.0;0.0;0.0;0.0;0.0
F180;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 0,50MM PRETO MAXFIO 100M;0,5;RL;54,198325;0,39;0.0;1;0.0;0,0133;1,4033;;0.0;0.0;0.0;0.0;0.0
